qty_dot_url,qty_hyphen_url,qty_underline_url,qty_slash_url,qty_questionmark_url,qty_equal_url,qty_at_url,qty_and_url,qty_exclamation_url,qty_space_url,qty_tilde_url,qty_comma_url,qty_plus_url,qty_asterisk_url,qty_hashtag_url,qty_dollar_url,qty_percent_url,qty_tld_url,length_url,phishing
3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,31,1
3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,23,0
2,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,1,33,1
2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,50,1
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,30,0
6,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,2,92,1
2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,31,1
2,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,68,1
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13,0
2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,42,1
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,20,0
2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,26,1
5,0,8,5,1,9,0,9,0,0,0,0,0,0,0,0,0,1,226,1
1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,77,1
1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,20,0
1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,62,1
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,21,0
2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,49,1
3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16,0
2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,17,0
1,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,101,1
2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,31,1
2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,43,1
2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,24,0
1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11,1
3,1,0,5,0,1,1,0,0,0,0,0,0,0,0,0,0,2,114,1
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,23,0
1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,31,1
2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,31,1
2,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,74,1
1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,25,1
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16,0
2,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,48,1
2,1,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,1,62,1
2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,46,1
2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,22,1
1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,56,1
3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,38,1
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,17,0
2,1,3,4,0,2,0,1,0,0,0,0,0,0,0,0,0,1,98,1
2,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,39,1
4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,1
2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,25,0
2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16,0
5,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,2,80,1
1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,30,1
2,1,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,1,58,1
2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,47,0
4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,25,0
3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,17,0
1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,23,1
5,0,0,5,0,0,0,0,0,0,1,0,0,0,0,0,0,1,128,1
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,15,0
2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,14,0
1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,18,1
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,22,0
3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,23,1
1,0,2,2,0,2,0,1,0,0,0,0,0,0,0,0,0,1,59,1
3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,2,55,1
1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13,1
2,4,3,5,0,1,0,0,0,0,0,0,0,0,0,0,0,1,132,1
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11,0
2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,25,1
1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,32,1
2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,41,0
3,10,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,115,0
1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,19,0
3,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,48,1
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,24,0
1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,22,0
3,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,55,1
4,2,0,4,0,1,1,0,0,0,0,0,0,0,0,0,0,2,84,1
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12,0
1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,21,1
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,14,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,1
2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,19,0
2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,36,1
3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,34,0
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,17,0
2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,47,1
2,2,0,3,0,4,0,5,0,0,0,0,0,0,0,0,0,1,111,1
1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,59,1
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,15,0
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16,0
3,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,77,1
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16,0
2,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,43,1
1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16,1
2,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1,80,1
4,0,1,6,0,0,0,0,0,0,1,0,0,0,0,0,0,1,95,1
3,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,62,1
4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,30,0
1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,56,1
2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,69,1
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,18,0
1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13,1
2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,21,0
2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,31,0
1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,17,1
1,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,61,1
2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,20,0
2,0,1,2,0,3,0,2,0,0,0,0,0,0,0,0,0,1,204,1
3,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,60,1
6,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,54,1
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,0
2,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,36,1
2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,22,0
2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,19,1
2,0,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,1,90,1
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13,0
2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,20,0
2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,36,1
2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,25,0
3,2,0,3,0,5,1,5,0,0,0,0,0,0,0,0,0,2,135,1
1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,25,0
2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,17,0
3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,25,0
2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,52,0
2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,42,1
3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,46,1
1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,17,1
4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,24,0
1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,24,1
14,2,0,3,0,4,0,9,0,0,0,0,0,0,0,0,0,1,238,1
2,6,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,99,0
2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,19,0
4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,32,0
2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,42,1
2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,18,1
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,18,1
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,14,0
2,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,48,1
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,35,0
2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,43,1
2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,19,1
2,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,36,1
4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,21,0
1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,61,1
6,3,0,5,0,11,1,11,0,0,0,0,0,0,0,0,0,3,247,1
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16,0
2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,20,0
2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,19,0
12,0,0,5,0,3,1,8,0,0,0,0,0,0,0,0,0,1,232,1
3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,40,0
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12,0
2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,38,0
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,14,0
2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,48,0
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16,0
4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,26,0
3,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,44,1
3,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,2,65,1
1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,0
2,0,1,3,0,3,0,2,0,0,0,0,0,0,0,0,0,1,207,1
2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,30,1
2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,26,0
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,15,0
2,1,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,135,1
3,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,32,1
3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,38,1
4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,21,0
2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,17,0
2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,40,1
3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,22,0
1,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,36,1
2,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,66,1
3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,20,0
5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,36,0
1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,17,1
2,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,36,1
2,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,55,1
3,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,2,57,1
3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,42,0
15,0,0,2,1,7,0,10,0,0,0,0,0,0,0,0,0,2,296,1
2,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,62,1
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12,0
2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,25,1
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16,0
2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,14,1,64,0
2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,37,1
3,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,52,1
2,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,46,0
1,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,59,1
1,0,0,4,0,0,2,0,0,0,0,0,0,0,0,4,4,1,73,1
2,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,36,1
4,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,35,0
1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16,1
2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,16,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,14,0
1,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,39,1
3,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,155,1
2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,26,0
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,17,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,0
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,18,0
2,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,50,1
2,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,40,0
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,25,0
2,0,0,4,0,5,0,4,0,0,0,0,0,0,0,0,0,1,225,1
1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,80,1
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13,0
3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,23,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12,0
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,18,0
2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,17,1
3,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,51,1
5,0,0,4,0,3,1,2,0,0,0,0,0,0,0,0,0,3,103,1
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,19,0
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,14,0
1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16,0
1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,15,1
2,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,30,1
2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,30,1
2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,32,1
2,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,54,1
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,19,0
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,15,0
2,2,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,88,1
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16,0
2,10,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,109,0
1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,23,1
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,14,0
2,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,46,1
2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,29,0
2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,34,1
3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,32,1
1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13,1
1,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,59,1
4,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,65,1
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13,0
2,1,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,62,1
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,0
1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,39,1
2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,73,1
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12,0
3,0,0,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,54,1
2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,21,0
1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,0
3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,29,0
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11,0
2,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,20,0
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,17,0
4,1,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,2,58,1
1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,15,1
2,0,0,4,0,5,0,4,0,0,0,0,0,0,0,0,0,1,225,1
3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,43,1
1,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,48,1
1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12,1
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,18,1
2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,22,0
1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,17,1
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,15,0
2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,1,81,1
4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,28,0
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16,0
3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,21,0
1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,75,1
3,0,0,3,0,1,1,0,0,0,0,0,0,0,0,0,0,2,61,1
2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,54,1
2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,24,0
1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,45,1
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,14,0
2,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,48,1
5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,48,1
3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,29,0
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,24,0
2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,37,1
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,14,0
1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,26,1
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16,0
4,1,0,5,0,1,1,0,0,0,0,0,0,0,0,0,0,2,80,1
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,0
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,15,0
2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,31,1
1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,19,1
2,5,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,77,0
2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,38,1
2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,30,1
3,1,0,4,0,4,0,3,0,0,0,0,0,0,0,0,0,1,128,1
2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,17,0
4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,26,0
3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,31,1
1,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,40,1
2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,29,0
2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,19,0
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,15,0
2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,46,1
2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,28,0
1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13,0
3,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,73,1
2,1,0,5,1,3,0,2,0,0,0,1,0,0,0,0,2,1,238,1
3,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,1,49,1
4,0,4,1,0,1,0,0,0,0,0,0,0,0,0,0,15,2,199,1
2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,24,1
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,25,0
1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,20,1
2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,27,0
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,15,0
2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,21,0
3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,48,1
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13,0
3,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,61,1
1,2,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,77,1
1,3,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,44,1
2,11,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,103,0
1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16,1
3,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,34,1
2,0,2,3,0,3,0,2,0,0,0,0,0,0,0,0,0,1,206,1
5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,37,0
3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,24,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,0
4,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,29,0
2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,28,1
2,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,55,1
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,17,0
1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,37,1
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,20,0
3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,25,0
3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,34,1
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,21,0
3,10,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,113,0
2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,30,0
2,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,39,1
3,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,3,1,77,1
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12,0
2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,41,1
2,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,42,1
2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,41,1
2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,28,1
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,0
3,0,0,3,0,3,0,2,0,0,0,0,0,0,0,0,0,1,120,1
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,1
1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,14,0
2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,42,1
3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,20,0
1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,65,1
2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,17,0
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,15,0
1,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,1,70,1
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,19,0
3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,23,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11,0
